DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/09/2016,17:45,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,3620826,,,,,
06/09/2016,7:40,QUEENS,11378,40.723183,-73.90059,"(40.723183, -73.90059)",GRAND AVENUE                    ,65 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3688357,PASSENGER VEHICLE,,,,
06/09/2016,1:00,,,,,,LAFAYETTE STREET                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458250,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:30,,,,,,2 AVENUE                        ,                                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3458277,OTHER,,,,
06/09/2016,9:21,,,,,,WEST 64 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458377,OTHER,,,,
06/09/2016,6:40,,,,,,2 AVENUE                        ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458386,PASSENGER VEHICLE,,,,
06/09/2016,8:50,,,,,,WEST 127 STREET                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458402,PASSENGER VEHICLE,MOTORCYCLE,,,
06/09/2016,9:00,,,,,,UNIVERSITY AVENUE               ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3458530,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,8:45,,,,,,EAST GUN HILL ROAD              ,EASTCHESTER ROAD                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3458501,PASSENGER VEHICLE,,,,
06/09/2016,14:57,,,,,,EAST GUN HILL ROAD              ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:06,BRONX,10457,,,,EAST TREMONT AVENUE             ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458510,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:22,,,,,,STERLING PLACE                  ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3458627,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/09/2016,1:20,,,,,,NASSAU AVENUE                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458691,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:00,,,,,,                                ,                                ,103 STREET                              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458708,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:30,,,,,,CROSS ISLAND PARKWAY            ,14 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458834,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:00,,,,,,                                ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3458772,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,0:57,,,,,,ROOSEVELT AVENUE                ,COLLEGE POINT BOULEVARD         ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458835,PASSENGER VEHICLE,,,,
06/09/2016,12:35,,,,,,41 AVENUE                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:00,,,,,,JEWEL AVENUE                    ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458885,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:30,QUEENS,11433,,,,BREWER BOULEVARD                ,111 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458894,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:00,,,,,,49 STREET                       ,ASTORIA BOULEVARD               ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458907,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:55,,,,,,VANPELT AVENUE                  ,NETHERLAND AVENUE               ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458943,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:58,,,,,,                                ,                                ,190 FAHY AVENUE                         ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458944,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:40,,,,,,VICTORY BOULEVARD               ,BYRNE AVENUE                    ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458945,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:18,,,,,,                                ,                                ,340 HEBERTON AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458946,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:30,,,,,,                                ,                                ,2883 RICHMOND AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458947,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:49,,,,,,                                ,                                ,2071 VICTORY BOULEVARD                  ,0,0,0,0,0,0,0,0,Unspecified,,,,,3458948,PASSENGER VEHICLE,,,,
06/09/2016,11:30,,,,,,FOREST HILL ROAD                ,HAROLD STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458949,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:00,,,,,,                                ,                                ,2944 VICTORY BOULEVARD                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458950,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:30,,,,,,ELDRIDGE STREET                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458971,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,,
06/09/2016,13:35,,,,,,BROADWAY                        ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458972,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:50,,,,,,CANAL STREET                    ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458974,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:49,,,,,,EAST HOUSTON STREET             ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458975,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:45,,,,,,MANHATTAN BRIDGE                ,NASSAU STREET                   ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3458976,PASSENGER VEHICLE,MOTORCYCLE,,,
06/09/2016,20:09,,,,,,BOWERY                          ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458977,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:35,,,,,,EAST 30 STREET                  ,                                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459020,VAN,,,,
06/09/2016,23:15,,,,,,EAST 57 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459023,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:30,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459028,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:00,,,,,,2 AVENUE                        ,C/O EAST 53 STREET              ,                                        ,3,0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,3459029,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,6:30,,,,,,EAST 71 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459045,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:30,,,,,,WEST 66 STREET                  ,WEST 66 STREET                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459054,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:30,,,,,,                                ,                                ,WEST 64 STREET                          ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459055,,,,,
06/09/2016,18:00,,,,,,RIVERSIDE DRIVE                 ,WEST 104 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:30,,,,,,WEST 87 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459080,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:11,,,,,,WEST 99 STREET                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459081,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:00,,,,,,2 AVENUE                        ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3459091,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,19:10,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459094,OTHER,PASSENGER VEHICLE,,,
06/09/2016,23:30,MANHATTAN,,,,,                                ,                                ,3333 BROADWAY                           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459110,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,9:30,,,,,,GRAND CONCOURSE                 ,EAST 138 STREET                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459133,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,20:00,,,,,,EAST 135 STREET                 ,3 AVENUE                        ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459135,PASSENGER VEHICLE,,,,
06/09/2016,7:55,,,,,,MORRIS AVENUE                   ,                                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459146,PASSENGER VEHICLE,,,,
06/09/2016,16:05,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459165,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:56,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459174,PASSENGER VEHICLE,,,,
06/09/2016,13:45,,,,,,NELSON AVENUE                   ,FEATHERBED LANE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459175,PASSENGER VEHICLE,,,,
06/09/2016,15:50,,,,,,UNIVERSITY AVENUE               ,FEATHERBED LANE                 ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459178,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/09/2016,15:00,,,,,,BOSTON ROAD                     ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459186,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:47,,,,,,BOSTON ROAD                     ,BOSTON ROAD                     ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459187,PASSENGER VEHICLE,,,,
06/09/2016,17:00,,,,,,                                ,                                ,EAST GUN HILL ROAD                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459188,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:00,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459193,PASSENGER VEHICLE,,,,
06/09/2016,17:05,,,,,,CROSS BRONX EXPRESSWAY EXTENSION,FULTON STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459194,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:30,,,,,,EASTCHESTER ROAD                ,SACKET AVENUE                   ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3459200,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
06/09/2016,0:00,,,,,,FLATBUSH AVENUE EXTENSION       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459423,PASSENGER VEHICLE,MOTORCYCLE,,,
06/09/2016,12:00,,,,,,BRONX RIVER PARKWAY             ,MOSHOLU PARKWAY                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459221,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:40,,,,,,SHORE PARKWAY                   ,BAY PARKWAY                     ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459245,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,5:45,,,,,,CHURCH AVENUE                   ,EAST 8 STREET                   ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459274,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:15,,,,,,                                ,                                ,AVENUE M                                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459275,OTHER,PASSENGER VEHICLE,,,
06/09/2016,12:30,,,,,,                                ,                                ,44 STREET                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459276,PASSENGER VEHICLE,,,,
06/09/2016,14:00,,,,,,                                ,                                ,60 STREET                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459277,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:00,,,,,,                                ,                                ,DAHILL ROAD                             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3459278,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,6:40,,,,,,CLARENDON ROAD                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459301,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,20:00,,,,,,7 AVENUE                        ,66 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459330,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,11:45,,,,,,                                ,                                ,AVENUE J                                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459333,PASSENGER VEHICLE,OTHER,,,
06/09/2016,21:00,,,,,,DITMARS BOULEVARD               ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459640,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:45,,,,,,                                ,                                ,UTICA AVENUE                            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459354,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:00,,,,,,BEDFORD AVENUE                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459355,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:57,,,,,,39 STREET                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459365,SMALL COM VEH(4 TIRES) ,,,,
06/09/2016,13:40,,,,,,JAMAICA AVENUE                  ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459385,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:10,,,,,,FLATLANDS AVENUE                ,                                ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459386,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:15,,,,,,GREENE AVENUE                   ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459410,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:15,,,,,,MANHATTAN AVENUE                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3459435,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
06/09/2016,17:00,,,,,,MORGAN AVENUE                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459438,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,20:35,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459439,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,13:00,,,,,,MEEKER AVENUE                   ,NORTH HENRY STREET              ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459451,PASSENGER VEHICLE,,,,
06/09/2016,22:30,,,,,,CORNAGA AVENUE                  ,BEACH 19 STREET                 ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3459457,PASSENGER VEHICLE,,,,
06/09/2016,0:00,,,,,,UNION TURNPIKE                  ,QUEENS BOULEVARD                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459459,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:55,,,,,,101 AVENUE                      ,76 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459462,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
06/09/2016,18:06,,,,,,JAMAICA AVENUE                  ,KEW GARDEN ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459464,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:30,,,,,,CROSS ISLAND PARKWAY            ,UNION TURNPIKE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459519,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:30,,,,,,VANWYCK EXPRESSWAY              ,LIBERTY AVENUE                  ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459477,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:58,,,,,,138 STREET                      ,JAMAICA AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459478,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,20:15,,,,,,MYRTLE AVENUE                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459484,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,8:00,,,,,,SPRINGFIELD BOULEVARD           ,109 AVENUE                      ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459501,PASSENGER VEHICLE,,,,
06/09/2016,11:27,,,,,,212 STREET                      ,94 AVENUE                       ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459502,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:00,,,,,,CROSS ISLAND PARKWAY            ,UNION TURNPIKE                  ,                                        ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459503,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:30,,,,,,COLFAX STREET                   ,212 STREET                      ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3459504,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,14:40,,,,,,CROSS ISLAND PARKWAY            ,UNION TURNPIKE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459506,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,14:30,,,,,,VANWYCK EXPRESSWAY              ,LIBERTY AVENUE                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459528,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:50,,,,,,28 STREET                       ,QUEENS PLAZA SOUTH              ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459545,PASSENGER VEHICLE,,,,
06/09/2016,12:05,,,,,,KISSENA BOULEVARD               ,HORACE HARDING EXPRESSWAY       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3459553,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,11:55,,,,,,WHITESTONE EXPRESSWAY           ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:00,,,,,,CROSS ISLAND PARKWAY            ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459560,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,21:15,,,,,,HORACE HARDING EXPRESSWAY       ,160 STREET                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459573,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:00,QUEENS,11357,40.783628,-73.825185,"(40.783628, -73.825185)",                                ,                                ,18-30 WHITESTONE EXPRESSWAY             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459575,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:10,,,,,,                                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459580,PASSENGER VEHICLE,,,,
06/09/2016,0:30,,,,,,QUEENS BOULEVARD                ,92 STREET                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459585,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,0:00,,,,,,51 AVENUE                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459586,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,12:30,,,,,,QUEENS BOULEVARD                ,59 AVENUE                       ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459587,PASSENGER VEHICLE,,,,
06/09/2016,11:30,,,,,,211 STREET                      ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459597,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,10:00,,,,,,61 AVENUE                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459600,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,18:06,QUEENS,11363,,,,DOUGLASTON PARKWAY              ,POPLAR STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459602,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:20,,,,,,QUEENS BOULEVARD                ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,,,,,3459608,PASSENGER VEHICLE,,,,
06/09/2016,22:49,,,,,,ALDERTON STREET                 ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459611,PASSENGER VEHICLE,OTHER,,,
06/09/2016,18:00,,,,,,                                ,                                ,24 STREET                               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459639,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,19:30,,,,,,NASHVILLE BOULEVARD             ,120 AVENUE                      ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459620,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,21:15,,,,,,150 STREET                      ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459621,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,7:15,,,,,,42 STREET                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459634,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:40,,,,,,40 AVENUE                       ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459635,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,15:00,,,,,,38 STREET                       ,                                ,                                        ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459636,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/09/2016,12:06,STATEN ISLAND,10301,,,,HYATT STREET                    ,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3459650,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/09/2016,9:49,,,,,,                                ,                                ,VICTORY BOULEVARD                       ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459653,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,3:30,,,,,,WILLOWBROOK ROAD                ,WATCHOGUE ROAD                  ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459656,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:30,,,,,,JEWETT AVENUE                   ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459657,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:10,,,,,,                                ,                                ,1386 FOREST HILL ROAD                   ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459658,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:00,,,,,,                                ,                                ,2975 RICHMOND AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459659,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,17:35,,,,,,                                ,                                ,2975 RICHMOND AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459660,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,16:30,,,,,,                                ,                                ,2655 RICHMOND AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459661,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,20:00,,,,,,VICTORY BOULEVARD               ,                                ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459662,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/09/2016,20:30,,,,,,                                ,                                ,2145 RICHMOND AVENUE                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459663,PASSENGER VEHICLE,BICYCLE,,,
06/09/2016,16:41,,,,,,NORTH RAILROAD STREET           ,BELFIELD AVENUE                 ,                                        ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3459682,PASSENGER VEHICLE,OTHER,,,
